5NHS::5NHS -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5NIR::5NIR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NJI::5NJI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NLG::5NLG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NMR::5NMR -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C
5NNW::5NNW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NOD::5NOD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NOH::5NOH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NOP::5NOP -- 1  -- author             --          -- MONOMERIC       -- A
5NPT::5NPT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NPY::5NPY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NR1::5NR1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NR4::5NR4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NSA::5NSA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5NUL::5NUL -- 1  -- author             --          -- MONOMERIC       -- A
5NW3::5NW3 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5NWP::5NWP -- 1  -- author             --          -- MONOMERIC       -- A
5NZG::5NZG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O0J::5O0J -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O0S::5O0S -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O15::5O15 -- 1  -- author             --          -- MONOMERIC       -- A
5O1L::5O1L -- 1  -- author             --          -- MONOMERIC       -- A
5O29::5O29 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O2D::5O2D -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O2X::5O2X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O37::5O37 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O51::5O51 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O6C::5O6C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5O6H::5O6H -- 1  -- author             --          -- MONOMERIC       -- A
5O75::5O75 -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5O8M::5O8M -- 1  -- author             --          -- MONOMERIC       -- A
5O99::5O99 -- 1  -- author             -- PISA     -- MONOMERIC       -- B
5O9L::5O9L -- 1  -- author             --          -- MONOMERIC       -- A
5O9Q::5O9Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
5O9X::5O9X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OBY::5OBY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OD4::5OD4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ODJ::5ODJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OE3::5OE3 -- 1  -- author             --          -- MONOMERIC       -- A
5OE8::5OE8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OF1::5OF1 -- 1  -- author             --          -- MONOMERIC       -- A
5OH5::5OH5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OHO::5OHO -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5OHY::5OHY -- 1  -- author             --          -- MONOMERIC       -- A
5OI9::5OI9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OJP::5OJP -- 1  -- author             --          -- MONOMERIC       -- A
5OK8::5OK8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OL9::5OL9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OLP::5OLP -- 1  -- author             --          -- MONOMERIC       -- A
5OLR::5OLR -- 1  -- author             --          -- MONOMERIC       -- A, D
5OMT::5OMT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ONK::5ONK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OPB::5OPB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OPF::5OPF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OPJ::5OPJ -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5OQ3::5OQ3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OS9::5OS9 -- 1  -- author             --          -- MONOMERIC       -- A
5OTN::5OTN -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OUO::5OUO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5OVE::5OVE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5P9V::5P9V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Q22::5Q22 -- 1  -- author             --          -- MONOMERIC       -- A
5QHH::5QHH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5QI0::5QI0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5QIV::5QIV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5QOQ::5QOQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5QS9::5QS9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5R68::5R68 -- 1  -- author             -- PISA     -- MONOMERIC       -- B
5R8Q::5R8Q -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5RAL::5RAL -- 1  -- author             --          -- MONOMERIC       -- A
5RKZ::5RKZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5RL9::5RL9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5RWW::5RWW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5SUI::5SUI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5SV5::5SV5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5SV6::5SV6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5SVD::5SVD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5SWB::5SWB -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
5SYB::5SYB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5SYR::5SYR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T12::5T12 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T2X::5T2X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T39::5T39 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T3B::5T3B -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5T76::5T76 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T7A::5T7A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T7Z::5T7Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5T8C::5T8C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TAB::5TAB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TCB::5TCB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TE0::5TE0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TEE::5TEE -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5TFQ::5TFQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TGF::5TGF -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5TIF::5TIF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TQJ::5TQJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TSE::5TSE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TT5::5TT5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TT6::5TT6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TTY::5TTY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TUC::5TUC -- 1  -- author             --          -- MONOMERIC       -- A
5TUI::5TUI -- 1  -- author             --          -- MONOMERIC       -- A
5TX2::5TX2 -- 1  -- author             --          -- MONOMERIC       -- A
5TXU::5TXU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5TZJ::5TZJ -- 1  -- author             -- PISA     -- MONOMERIC       -- C
5TZM::5TZM -- 1  -- author             --          -- MONOMERIC       -- A
5U1I::5U1I -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U22::5U22 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U2L::5U2L -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U2P::5U2P -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U3A::5U3A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U47::5U47 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U5O::5U5O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U69::5U69 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5U9N::5U9N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UAM::5UAM -- 1  -- author             --          -- MONOMERIC       -- A
5UB3::5UB3 -- 1  -- author             --          -- MONOMERIC       -- A
5UBA::5UBA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UBD::5UBD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UBL::5UBL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UBW::5UBW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UDN::5UDN -- 1  -- author             -- PISA     -- MONOMERIC       -- B
5UF2::5UF2 -- 1  -- author             --          -- MONOMERIC       -- A
5UFK::5UFK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UFT::5UFT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UFY::5UFY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UGZ::5UGZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UJC::5UJC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UJE::5UJE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UKH::5UKH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UKI::5UKI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UL3::5UL3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ULB::5ULB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ULM::5ULM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UM2::5UM2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UM3::5UM3 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UM7::5UM7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UMR::5UMR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UMS::5UMS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UMU::5UMU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UMV::5UMV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UOU::5UOU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UPI::5UPI -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C
5UQ6::5UQ6 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5URO::5URO -- 1  -- author             --          -- MONOMERIC       -- A
5UT3::5UT3 -- 1  -- author             --          -- MONOMERIC       -- A
5UUJ::5UUJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UVD::5UVD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5UZM::5UZM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5V1S::5V1S -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5V3W::5V3W -- 1  -- author             --          -- MONOMERIC       -- A
5V46::5V46 -- 1  -- author             --          -- MONOMERIC       -- A
5V4T::5V4T -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5V50::5V50 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5V7O::5V7O -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5V87::5V87 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5V8D::5V8D -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VD8::5VD8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VEG::5VEG -- 1  -- author             --          -- MONOMERIC       -- A
5VFA::5VFA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VFB::5VFB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VFZ::5VFZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VGL::5VGL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VHG::5VHG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VIA::5VIA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VJT::5VJT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VJW::5VJW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VLQ::5VLQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VMN::5VMN -- 1  -- software           -- PISA     -- MONOMERIC       -- A
5VNY::5VNY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5VPU::5VPU -- 1  -- author             --          -- MONOMERIC       -- A
5W0H::5W0H -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5W1U::5W1U -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5W2F::5W2F -- 1  -- author             --          -- MONOMERIC       -- A
5W2I::5W2I -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5W3T::5W3T -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5W60::5W60 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5W7D::5W7D -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C
5W7W::5W7W -- 1  -- author             --          -- MONOMERIC       -- T
5W8E::5W8E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5W98::5W98 -- 1  -- author             --          -- MONOMERIC       -- A
5WBF::5WBF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WC2::5WC2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WCJ::5WCJ -- 1  -- author             --          -- MONOMERIC       -- A
5WD9::5WD9 -- 1  -- author             --          -- MONOMERIC       -- A
5WDD::5WDD -- 1  -- author             --          -- MONOMERIC       -- A
5WF2::5WF2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WFB::5WFB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WFY::5WFY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WGI::5WGI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WGU::5WGU -- 1  -- author             --          -- MONOMERIC       -- A
5WHI::5WHI -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WJD::5WJD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WJP::5WJP -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WKR::5WKR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WM2::5WM2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WQJ::5WQJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WST::5WST -- 1  -- author             --          -- MONOMERIC       -- A
5WTZ::5WTZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5WX1::5WX1 -- 1  -- author             --          -- MONOMERIC       -- A
5WY4::5WY4 -- 1  -- author             --          -- MONOMERIC       -- A
5WZQ::5WZQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5X2E::5X2E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5X2L::5X2L -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5X3G::5X3G -- 1  -- author             --          -- MONOMERIC       -- A
5X4K::5X4K -- 1  -- author             --          -- MONOMERIC       -- A
5X4R::5X4R -- 1  -- author             --          -- MONOMERIC       -- A, B, C
5X57::5X57 -- 1  -- author             --          -- MONOMERIC       -- A
5X5M::5X5M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5X9C::5X9C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5X9L::5X9L -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XBC::5XBC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XBJ::5XBJ -- 1  -- author             --          -- MONOMERIC       -- A
5XC5::5XC5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XCB::5XCB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XEF::5XEF -- 1  -- author             --          -- MONOMERIC       -- A
5XFM::5XFM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XFT::5XFT -- 1  -- author             --          -- MONOMERIC       -- A
5XG2::5XG2 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XGA::5XGA -- 1  -- author             --          -- MONOMERIC       -- A
5XGC::5XGC -- 1  -- author             --          -- MONOMERIC       -- A
5XGR::5XGR -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XGU::5XGU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XHB::5XHB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XJ1::5XJ1 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XKX::5XKX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XLM::5XLM -- 1  -- author             --          -- MONOMERIC       -- A
5XNW::5XNW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XOB::5XOB -- 1  -- author             -- PISA     -- MONOMERIC       -- Z
5XQH::5XQH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XTU::5XTU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XU6::5XU6 -- 1  -- author             --          -- MONOMERIC       -- A
5XXS::5XXS -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5XZ4::5XZ4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Y1A::5Y1A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Y1F::5Y1F -- 1  -- author             --          -- MONOMERIC       -- A
5Y4Z::5Y4Z -- 1  -- author             --          -- MONOMERIC       -- A
5Y5R::5Y5R -- 1  -- author             --          -- MONOMERIC       -- A
5Y6G::5Y6G -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Y6H::5Y6H -- 1  -- author             --          -- MONOMERIC       -- A
5Y72::5Y72 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Y8A::5Y8A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Y90::5Y90 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Y9G::5Y9G -- 1  -- author             --          -- MONOMERIC       -- A
5Y9X::5Y9X -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YAG::5YAG -- 1  -- author             --          -- MONOMERIC       -- A
5YAL::5YAL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YCE::5YCE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YDE::5YDE -- 1  -- author             --          -- MONOMERIC       -- A
5YDN::5YDN -- 1  -- author             --          -- MONOMERIC       -- A
5YED::5YED -- 1  -- author             --          -- MONOMERIC       -- A
5YF6::5YF6 -- 1  -- author             --          -- MONOMERIC       -- A
5YFC::5YFC -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YGB::5YGB -- 1  -- author             --          -- MONOMERIC       -- A
5YH4::5YH4 -- 1  -- author             --          -- MONOMERIC       -- A
5YHH::5YHH -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YIU::5YIU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YJ6::5YJ6 -- 1  -- author             --          -- MONOMERIC       -- A
5YLB::5YLB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YLG::5YLG -- 1  -- author             --          -- MONOMERIC       -- A
5YLT::5YLT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YMX::5YMX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YO6::5YO6 -- 1  -- author             --          -- MONOMERIC       -- A
5YQA::5YQA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YQW::5YQW -- 1  -- author             --          -- MONOMERIC       -- A, B
5YSE::5YSE -- 1  -- author             -- PISA     -- MONOMERIC       -- A, C
5YSI::5YSI -- 1  -- author             --          -- MONOMERIC       -- A
5YSQ::5YSQ -- 1  -- author             --          -- MONOMERIC       -- A
5YWZ::5YWZ -- 1  -- author             --          -- MONOMERIC       -- A
5YXG::5YXG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5YYA::5YYA -- 1  -- author             --          -- MONOMERIC       -- A
5YYX::5YYX -- 1  -- author             --          -- MONOMERIC       -- A
5Z07::5Z07 -- 1  -- author             --          -- MONOMERIC       -- A
5Z0U::5Z0U -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z1N::5Z1N -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z1V::5Z1V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z2S::5Z2S -- 1  -- author             --          -- MONOMERIC       -- A
5Z3E::5Z3E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z3K::5Z3K -- 1  -- author             --          -- MONOMERIC       -- A
5Z4C::5Z4C -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z4G::5Z4G -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z6B::5Z6B -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
5Z6D::5Z6D -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5Z99::5Z99 -- 1  -- author             --          -- MONOMERIC       -- A
5Z9Z::5Z9Z -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZB9::5ZB9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZBF::5ZBF -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZBT::5ZBT -- 1  -- author             --          -- MONOMERIC       -- A
5ZBY::5ZBY -- 1  -- author             --          -- MONOMERIC       -- A
5ZCY::5ZCY -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZDM::5ZDM -- 1  -- author             --          -- MONOMERIC       -- A
5ZGX::5ZGX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZHO::5ZHO -- 1  -- author             --          -- MONOMERIC       -- A, B
5ZHZ::5ZHZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZIB::5ZIB -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZM0::5ZM0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZNT::5ZNT -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
5ZO6::5ZO6 -- 1  -- author             --          -- MONOMERIC       -- X
5ZOD::5ZOD -- 1  -- author             --          -- MONOMERIC       -- A
5ZQY::5ZQY -- 1  -- author             --          -- MONOMERIC       -- A
5ZRT::5ZRT -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZT3::5ZT3 -- 1  -- author             --          -- MONOMERIC       -- A
5ZT8::5ZT8 -- 1  -- author             --          -- MONOMERIC       -- A
5ZWU::5ZWU -- 1  -- author             --          -- MONOMERIC       -- A
5ZWZ::5ZWZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZYN::5ZYN -- 1  -- author             -- PISA     -- MONOMERIC       -- B
5ZYW::5ZYW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
5ZZU::5ZZU -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6A0E::6A0E -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6A15::6A15 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6A48::6A48 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6A58::6A58 -- 1  -- author             --          -- MONOMERIC       -- A
6A5D::6A5D -- 1  -- author             --          -- MONOMERIC       -- A, C
6A8H::6A8H -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B, C
6A8M::6A8M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6A8U::6A8U -- 1  -- author             --          -- MONOMERIC       -- A
6A9W::6A9W -- 1  -- author             --          -- MONOMERIC       -- A
6AC5::6AC5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AD3::6AD3 -- 1  -- author             --          -- MONOMERIC       -- A
6AIL::6AIL -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AIO::6AIO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AK1::6AK1 -- 1  -- author             --          -- MONOMERIC       -- A
6AKD::6AKD -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AKQ::6AKQ -- 1  -- author             --          -- MONOMERIC       -- A
6AKZ::6AKZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AM3::6AM3 -- 1  -- author             --          -- MONOMERIC       -- X
6AMX::6AMX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6ANW::6ANW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AO1::6AO1 -- 1  -- author             --          -- MONOMERIC       -- A
6AO8::6AO8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AO9::6AO9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AOK::6AOK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AQK::6AQK -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AR7::6AR7 -- 1  -- author             --          -- MONOMERIC       -- A
6AT4::6AT4 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AVX::6AVX -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AY8::6AY8 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6AZ5::6AZ5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6B2V::6B2V -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6B2Y::6B2Y -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6B3A::6B3A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6B3Y::6B3Y -- 1  -- author             --          -- MONOMERIC       -- A
6B4A::6B4A -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6B9D::6B9D -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BA9::6BA9 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BAQ::6BAQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BBW::6BBW -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BC7::6BC7 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BDE::6BDE -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BDJ::6BDJ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BE0::6BE0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BEA::6BEA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BEV::6BEV -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BFN::6BFN -- 1  -- author             --          -- MONOMERIC       -- A
6BGY::6BGY -- 1  -- author             --          -- MONOMERIC       -- A
6BIO::6BIO -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BK0::6BK0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BKA::6BKA -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BLK::6BLK -- 1  -- author             -- PISA     -- MONOMERIC       -- C
6BM5::6BM5 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BNM::6BNM -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BNZ::6BNZ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BO0::6BO0 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BSQ::6BSQ -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BTC::6BTC -- 1  -- author             --          -- MONOMERIC       -- A
6BWG::6BWG -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6BZN::6BZN -- 1  -- author             --          -- MONOMERIC       -- A
6C29::6C29 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6C32::6C32 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6C35::6C35 -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6C3M::6C3M -- 1  -- author             -- PISA     -- MONOMERIC       -- A
6C4G::6C4G -- 1  -- author             -- PISA     -- MONOMERIC       -- A, B
